episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
151,0.0,2.556,0.2585474408254097,0.011575695217152099,0.009041686456688817,0.0002270083457140429,-0.0002037644224047091,0.03393002685133806,0.0,0.0,1.0,0.0
152,-1.0,2.6660000000000004,0.26718781318901585,0.023556369333815497,0.00030195938590006285,-0.0001052826893263106,-0.0009262626079777037,-0.052797595635238476,0.0,0.0,1.0,1.0
153,0.0,2.2300000000000004,0.23190515806988354,0.027753614603255622,0.012553026785182178,0.0002445936590339602,-0.00027729055940111063,0.03460131942961572,0.0,0.0,1.0,0.0
154,0.0,1.99,0.22639362912400454,0.0156493623455259,0.010975089730095667,0.00022511441228484114,-0.00017254847434389437,0.04322752152545986,0.0,0.0,1.0,0.0
155,0.0,1.676,0.19561157796451914,0.029616313645720788,0.0100109313380062,0.0002129826457165059,-0.0001938773228067072,0.029378710737911318,0.0,0.0,1.0,0.0
156,0.0,1.436,0.12832886505808758,-0.007598741209096635,-0.01088913076383375,-0.0004031273671913999,-0.0007877489320089269,-0.1077205963280303,0.0,1.0,1.0,1.0
157,0.0,2.048,0.22083243476385594,-0.002519932969972022,-0.016476777911133767,2.8621726677670236e-05,-0.0006921885624048064,-0.09571384311515344,0.0,1.0,1.0,1.0
158,0.0,-0.17400000000000002,-0.010287335934728628,-0.016819795069753174,-0.011224330638282081,-0.0004411297079346216,-0.0008315360003944898,-0.11102199475880986,1.0,1.0,1.0,1.0
159,0.0,2.414,0.2204163623082542,0.04011123526234682,0.01536735682986631,9.535643134525194e-05,-0.00024993932658309316,0.04892200086840223,0.0,0.0,1.0,0.0
160,0.0,-0.154,-0.008950366151342554,-0.017532890982840818,-0.012385529287609071,-0.00039616971177165836,-0.0008051623731444665,-0.0922743507684145,1.0,1.0,1.0,1.0
161,0.0,2.154,0.23938653034007557,0.004338220308158253,0.010958800688262415,0.00022870327409642462,-0.00022783364427154487,0.029627920919772927,0.0,0.0,1.0,0.0
162,0.0,1.994,0.22752167959835692,0.019893685319634133,0.009556213883242314,0.0002425518459684042,-0.00017508987658763065,0.026846924676985573,0.0,0.0,1.0,0.0
163,0.0,1.75,0.16970519782777346,0.01232693599167703,0.0076619421810385415,0.00016327421196866206,-0.00017618783659586576,0.04268608816096453,0.0,0.0,1.0,0.0
164,0.0,1.682,0.18639184397163122,0.0309661362647628,-0.0031741254211677013,-0.00020539120455817712,-0.0009306866148319336,-0.06352419885970664,0.0,1.0,1.0,1.0
165,0.0,0.388,0.024839948783610757,-0.02961472878712547,-0.015786474482268286,-0.00047001555731492626,-0.0008438807050939706,-0.06857468631940716,0.0,1.0,1.0,1.0
166,0.0,1.242,0.15701643489254108,0.036916203093538644,0.014611607235544711,0.0001698570440375626,-0.00010321519366605919,0.054755329108837514,0.0,0.0,1.0,0.0
167,0.0,2.462,0.2658173180738501,0.021161189160880292,0.02178763656620387,0.00015944556033239163,-0.00015959232904514298,0.05771202686100313,0.0,0.0,1.0,0.0
168,-1.0,2.7860000000000005,0.2649800266311585,0.019505963333892484,0.0030998126801533507,-8.952976872341248e-05,-0.0009121104828643727,-0.030709659947261242,0.0,0.0,1.0,1.0
169,0.0,2.33,0.2561565523306948,0.022117549457117164,0.007658605325986835,0.00020882940544181435,-0.0001654963917497845,0.03263163597658683,0.0,0.0,1.0,0.0
170,-1.0,2.7,0.260266049739734,0.016104342227611673,0.001987220322461309,-6.645044981106623e-05,-0.0009250451002812416,-0.033047356654024196,0.0,0.0,1.0,1.0
171,0.0,2.414,0.24472830494728304,0.020395991467297217,0.006800476151086747,0.00013178137942261472,-0.0001430061979161512,0.03813623038506744,0.0,0.0,1.0,0.0
172,0.0,2.64,0.26688232915487264,0.007868367117069341,0.00816941403756954,0.00018146452961393614,-0.00019331991460456261,0.03367257696662421,0.0,0.0,1.0,0.0
173,0.0,-0.464,-0.03849344615895138,-0.03013139445352714,-0.026467103716696843,4.982346608724936e-05,-0.00023711113924585343,-0.02411610873956424,1.0,1.0,1.0,1.0
174,0.0,1.594,0.186738519212746,0.03110070680347475,0.010435182322886096,0.00025554218075534145,-0.000170831434937816,0.023964435253384264,0.0,0.0,1.0,0.0
175,0.0,1.83,0.21219851576994433,0.02039337962108749,0.01742959624994833,0.00023123575854577284,-0.00013985914438358906,0.05103639539989746,0.0,0.0,1.0,0.0
176,-1.0,2.94,0.28010670731707316,0.03589711382732555,0.01704218278590943,0.0002282053558278176,-0.00026346176111053657,0.03877449770313249,0.0,0.0,1.0,0.0
177,0.0,-0.148,-0.011596928381131483,-0.025628014134860017,-0.019076655343517684,-0.00035461084653216,-0.000849200283288491,-0.10671851035430699,1.0,1.0,1.0,1.0
178,0.0,0.33999999999999997,0.029519013717659318,0.010140620109204662,0.004632459664283259,8.223470154148217e-05,-0.000370435162557192,0.04297415522871806,0.0,0.0,1.0,0.0
179,0.0,2.232,0.256198347107438,0.01895590047356556,0.023067416023764727,0.00023591280837204304,-9.804203035139483e-05,0.08313098488519907,0.0,0.0,1.0,0.0
180,0.0,-0.756,-0.05396916047972587,-0.031708255576410424,-0.03115970463981523,2.2383380906231855e-05,-0.00026413728193258064,-0.021620909741908584,1.0,1.0,1.0,1.0
181,-1.0,2.5180000000000002,0.246235087033053,0.03584583620040417,0.014508750343574371,0.0002189020282057758,-0.00025343561604770914,0.04059842074231529,0.0,0.0,1.0,0.0
182,0.0,1.948,0.2282099343955014,0.023439596632194262,0.023115457831227967,0.00019356583287603098,-0.00012795977457065398,0.07764949532638196,0.0,0.0,1.0,0.0
183,0.0,1.824,0.21729807005003574,0.01558115538454899,0.02414490754382166,0.00022196791068771035,-5.853725448150599e-05,0.09621502573765994,0.0,0.0,1.0,0.0
184,0.0,0.634,0.046810395747194325,-0.03281212891474729,-0.019374570496742266,-0.00042478994856647197,-0.0007963691724613348,-0.06075870782839518,0.0,1.0,1.0,1.0
185,0.0,2.62,0.2731442869057548,0.008396395067085949,0.007461385007676369,0.0002230655074237219,-0.00024065651319476073,0.007215161872665271,0.0,0.0,1.0,0.0
186,0.0,2.128,0.2296568098424347,0.03485015900938533,0.008817619220378822,0.0001508250353437783,-0.00023179544901612132,0.02160094497524695,0.0,0.0,1.0,0.0
187,0.0,-0.094,-0.005130444274642506,-0.023571013313188977,-0.014582995794156152,-0.00042832208136922545,-0.0008226961730106726,-0.0782148774745772,1.0,1.0,1.0,1.0
188,-1.0,2.854,0.28024351924587587,0.04029200462215808,0.017065309393691327,0.00023465912498508697,-0.0002526624733740087,0.03573923010872046,0.0,0.0,1.0,0.0
189,0.0,1.98,0.22685609532538956,0.022512887865347483,0.009050795541861077,0.0002351313112721569,-0.00017689615306607724,0.011327844376069818,0.0,0.0,1.0,0.0
190,0.0,2.0100000000000002,0.22742701968771215,0.025260549539575128,0.008050916067533895,0.00020211482965413845,-0.00019516120860324076,0.021272821716269402,0.0,0.0,1.0,0.0
191,0.0,2.418,0.25388492230155396,0.016137825896014868,0.010545675607692583,0.0002772254940565529,-0.0002915253134095281,0.03300046643942586,0.0,0.0,1.0,0.0
192,0.0,-0.14,-0.011358104819081616,0.0034472332969882336,-0.010523034569623332,-0.00033911361986886136,-0.0009536137784241637,-0.09078188529944306,1.0,1.0,1.0,1.0
193,0.0,2.52,0.24352531890220333,0.018174241742576536,0.014023787637121013,0.00014429232590718955,-0.00031239823551391563,0.055629403306908576,0.0,0.0,1.0,0.0
194,0.0,1.774,0.2090009425070688,0.018668025915627523,0.010059683858645065,0.00020345839082880574,-0.0001946065052544787,0.032442315345881045,0.0,0.0,1.0,0.0
195,0.0,1.526,0.18249222674001436,0.03937558134403016,0.009650378737446853,0.00022644864843930645,-0.00013825425169939227,0.024328810341375545,0.0,0.0,1.0,0.0
196,0.0,1.9800000000000002,0.22448979591836735,0.015833500955657498,0.008803148968524096,0.00024338359114265112,-0.0001611471188706913,0.007026004163791788,0.0,0.0,1.0,0.0
197,0.0,0.010000000000000009,0.0006578081831337991,-0.01970395445452941,-0.015435977548957869,-0.0003729353649525724,-0.0007881121339446935,-0.09748620093088034,0.0,1.0,1.0,1.0
198,-1.0,2.948,0.26873290793072013,0.03550455042982892,0.005172787408341824,-0.00026235025842038183,-0.0009114948881216903,-0.058653052156218966,0.0,0.0,1.0,1.0
199,0.0,1.43,0.11297203349660294,-0.010642729355150482,-0.009587962680558216,-0.00039908058242750066,-0.0007683803452133012,-0.08939736990567851,0.0,1.0,1.0,1.0
200,0.0,1.206,0.11247901510912144,-0.012175213198097667,-0.0003263305382909393,-0.00035286988625734216,-0.0008382952777250948,-0.05847533089963977,0.0,1.0,1.0,1.0
